x,y,z
0.58267,0.07234,0.25678
0.69234,0.80001,0.16345
0.37145,0.45123,0.01976
0.35976,0.19023,0.0889
0.6889,0.81012,0.14876
0.48234,0.10111,0.22345
0.31567,0.67512,0.14567
0.14892,0.71567,0.17423
0.25432,0.68689,0.15322
0.39987,0.1389,0.06345
0.36815,0.10456,0.27167
0.30254,0.60832,0.16129
0.16012,0.71112,0.18012
0.37567,0.12189,0.31378
0.46478,0.61532,0.20567
0.31987,0.18267,0.20812
0.80456,0.84512,0.1549
0.34321,0.64655,0.18234
0.58034,0.15012,0.25012
0.44012,0.07589,0.20034
0.31245,0.42467,0.15793
0.37789,0.35101,0.12134
0.47389,0.62023,0.17356
0.66098,0.14645,0.28101
0.47812,0.5719,0.20234
0.16034,0.71123,0.17845
0.31789,0.18567,0.20534
0.72345,0.82567,0.15589
0.46234,0.59321,0.17789
0.46723,0.62389,0.20978
0.36478,0.01456,0.23967
0.47245,0.08976,0.21456
0.26501,0.68023,0.08145
0.79011,0.84019,0.16567
0.52345,0.65432,0.19234
0.62056,0.04976,0.22123
0.63245,0.75089,0.14567
0.31456,0.1889,0.20101
0.31756,0.18354,0.20978
0.61578,0.10123,0.2879
0.73012,0.80256,0.16345
0.3663,0.44118,0.02252
0.53789,0.63634,0.16478
0.53812,0.15712,0.22012
0.78034,0.83987,0.16821
0.44273,0.06399,0.19834
0.37065,0.12067,0.26834
0.14456,0.71289,0.17234
0.63124,0.07045,0.22234
0.60678,0.10823,0.27901
0.39512,0.60234,0.12845
0.33987,0.60823,0.16645
0.75812,0.83245,0.15345
0.51345,0.65078,0.18456
0.38145,0.42067,0.15789
0.36745,0.17456,0.09432
0.52345,0.62678,0.17654
0.43111,0.06545,0.12456
0.64089,0.83945,0.15978
0.33876,0.59678,0.12834
0.39123,0.08012,0.12987
0.35345,0.20967,0.13589
0.48673,0.62345,0.17439
0.31876,0.69245,0.12368
0.30487,0.17512,0.06342
0.34089,0.47256,0.01478
0.39312,0.48545,0.04175
0.37012,0.45456,0.01999
0.65432,0.83011,0.14567
0.31823,0.18234,0.21245
0.67234,0.79512,0.15834
0.51678,0.61234,0.16245
0.24936,0.71245,0.13579
0.21945,0.68145,0.14689
0.58234,0.19478,0.23145
0.30567,0.68245,0.1419
0.74012,0.84211,0.17363
0.39819,0.22755,0.15623
0.37765,0.4789,0.20283
0.77089,0.83876,0.17145
0.37456,0.02178,0.24967
0.14237,0.75989,0.14321
0.37674,0.36829,0.11989
0.43167,0.04895,0.06512
0.61567,0.14954,0.25678
0.46112,0.08012,0.12356
0.37325,0.48478,0.21089
0.74213,0.81572,0.15629
0.57894,0.06876,0.27451
0.37489,0.45567,0.08645
0.39567,0.35923,0.12234
0.51001,0.67543,0.20876
0.61262,0.19277,0.21012
0.33012,0.62012,0.13999
0.25789,0.67023,0.11892
0.40123,0.60512,0.22245
0.40789,0.13678,0.07132
0.40726,0.13734,0.06679
0.74821,0.83765,0.16234
0.3889,0.29111,0.04876
0.76235,0.81456,0.18723
0.69012,0.80045,0.16389
0.28789,0.67534,0.13578
0.27934,0.65234,0.15567
0.61234,0.19251,0.21161
0.42712,0.04934,0.20901
0.41892,0.13456,0.06978
0.35412,0.20545,0.13756
0.49645,0.54112,0.21267
0.42234,0.57567,0.17512
0.41045,0.17634,0.20456
0.48567,0.64789,0.19012
0.73512,0.82156,0.16921
0.42789,0.06532,0.20357
0.3489,0.63945,0.13089
0.60789,0.17845,0.21789
0.46578,0.61345,0.16845
0.29345,0.65234,0.14089
0.31234,0.41567,0.15985
0.33012,0.40789,0.16678
0.39901,0.22978,0.15433
0.79234,0.87456,0.16149
0.31034,0.18234,0.19767
0.62345,0.14012,0.24891
0.34512,0.46789,0.02134
0.34012,0.62045,0.14236
0.40145,0.59012,0.22678
0.76089,0.84023,0.14567
0.3689,0.45012,0.07845
0.61234,0.11789,0.26743
0.45129,0.61789,0.21567
0.47456,0.09456,0.21345
0.37753,0.46167,0.05234
0.51489,0.65789,0.19845
0.44012,0.19567,0.14578
0.63501,0.06234,0.23878
0.37324,0.11345,0.27789
0.39234,0.45067,0.14623
0.37412,0.42678,0.15067
0.24512,0.74245,0.15218
0.47998,0.06789,0.12034
0.51478,0.63234,0.17612
0.26532,0.67012,0.08356
0.73567,0.81234,0.16531
0.22001,0.73056,0.14667
0.37456,0.45934,0.08234
0.37216,0.40345,0.14999
0.48234,0.09567,0.22345
0.68812,0.75098,0.17482
0.75189,0.80567,0.16278
0.60567,0.14823,0.23909
0.27568,0.67892,0.11834
0.73645,0.85789,0.16412
0.39123,0.44123,0.07456
0.76543,0.85234,0.15789
0.15012,0.70999,0.18067
0.29567,0.68214,0.15039
0.29234,0.61789,0.14945
0.38845,0.48432,0.22367
0.25012,0.09012,0.11789
0.33512,0.67023,0.15412
0.37999,0.37123,0.12067
0.37256,0.45567,0.01857
0.62067,0.05876,0.24012
0.30321,0.61025,0.14789
0.40012,0.58823,0.16274
0.31001,0.18067,0.19789
0.42358,0.09123,0.11467
0.61789,0.1389,0.25345
0.74998,0.82134,0.17645
0.26412,0.67567,0.07189
0.38645,0.46891,0.02734
0.29378,0.67689,0.14456
0.52678,0.66112,0.17719
0.29412,0.68234,0.12701
0.75245,0.82987,0.14823
0.62045,0.14067,0.25089
0.59734,0.08512,0.27068
0.31234,0.19012,0.21045
0.37567,0.35567,0.12589
0.61678,0.13389,0.25589
0.39178,0.48325,0.03894
0.37684,0.36749,0.11977
0.41589,0.13789,0.06987
0.62457,0.82012,0.14267
0.29012,0.60789,0.15783
0.42789,0.18123,0.19987
0.62987,0.13945,0.25652
0.73567,0.80234,0.15901
0.36078,0.00789,0.22534
0.38155,0.26198,0.05346
0.58678,0.08834,0.25689
0.41745,0.61012,0.23856
0.76111,0.86478,0.14934
0.51987,0.61876,0.17312
0.60745,0.14999,0.25112
0.46218,0.39987,0.06534
0.35789,0.20478,0.13612
0.51432,0.63556,0.17325
0.58045,0.18892,0.23012
0.38756,0.49389,0.22712
0.39567,0.4489,0.06034
0.69345,0.81012,0.14567
0.36456,0.27213,0.05912
0.29456,0.65178,0.13824
0.28734,0.68876,0.14567
0.25789,0.67345,0.12211
0.58245,0.13412,0.22167
0.40289,0.18456,0.19956
0.42289,0.09123,0.11814
0.26543,0.61567,0.14829
0.39245,0.44856,0.08532
0.45567,0.06989,0.12112
0.27512,0.67345,0.12589
0.61123,0.15012,0.25089
0.43812,0.57834,0.19834
0.41098,0.28456,0.06789
0.50567,0.6189,0.17567
0.47956,0.60845,0.16978
0.74321,0.85256,0.17431
0.70112,0.8189,0.15678
0.37567,0.48567,0.22012
0.51934,0.63156,0.17298
0.41478,0.18612,0.19756
0.31256,0.25678,0.18834
0.77567,0.85045,0.15978
0.29123,0.60987,0.15678
0.45998,0.05123,0.19467
0.53412,0.64022,0.17745
0.71543,0.81234,0.16189
0.32501,0.61745,0.11799
0.79012,0.82889,0.18834
0.49007,0.63753,0.17567
0.39487,0.24056,0.15867
0.38978,0.57321,0.09456
0.26345,0.62456,0.20045
0.58467,0.07589,0.27734
0.74456,0.85345,0.16178
0.74754,0.84217,0.15812
0.25567,0.68012,0.13045
0.38367,0.34987,0.11678
0.48679,0.06456,0.12834
0.73352,0.80903,0.16178
0.33678,0.65345,0.14407
0.37056,0.82098,0.18067
0.30134,0.61678,0.15167
0.57234,0.07489,0.27045
0.37812,0.45701,0.09067
0.35987,0.27567,0.06345
0.38978,0.47896,0.23012
0.76921,0.84763,0.17145
0.16234,0.71234,0.17512
0.48674,0.08124,0.23987
0.65567,0.14321,0.27845
0.72634,0.84712,0.15156
0.34123,0.46901,0.01899
0.19076,0.7489,0.15599
0.42876,0.03678,0.06823
0.48045,0.61234,0.15134
0.40345,0.59076,0.17856
0.57112,0.11589,0.26645
0.13234,0.69012,0.16589
0.56789,0.23156,0.14578
0.36789,0.11734,0.30789
0.39678,0.36789,0.11567
0.43056,0.06789,0.19178
0.54321,0.15892,0.21945
0.29456,0.69123,0.14978
0.76523,0.83567,0.15789
0.79766,0.8489,0.15834
0.49321,0.48976,0.08912
0.74298,0.81578,0.15954
0.27843,0.66123,0.15289
0.59012,0.07567,0.28045
0.37098,0.46045,0.08865
0.36822,0.44278,0.05912
0.49679,0.60891,0.16891
0.67845,0.20567,0.34512
0.49567,0.60789,0.16423
0.46543,0.05912,0.18892
0.36023,0.45589,0.01812
0.50234,0.62123,0.17598
0.42345,0.14567,0.07679
0.58555,0.09432,0.25445
0.45321,0.04876,0.13056
0.26978,0.66289,0.12837
0.34421,0.46999,0.02356
0.41235,0.79012,0.16134
0.39067,0.49098,0.22911
0.42634,0.05345,0.07178
0.54012,0.62234,0.16478
0.48236,0.64012,0.20127
0.4889,0.06678,0.13123
0.39245,0.22734,0.15356
0.34245,0.65278,0.14789
0.41623,0.1369,0.07329
0.42567,0.29567,0.13087
0.48867,0.62098,0.19156
0.36543,0.27543,0.09234
0.36423,0.44467,0.02651
0.37045,0.11891,0.32234
0.36056,0.43987,0.02178
0.48234,0.61567,0.15673
0.49234,0.61145,0.17912
0.61456,0.13098,0.28012
0.67712,0.78256,0.13884
0.39078,0.00678,0.21112
0.37789,0.46012,0.08765
0.52891,0.63201,0.17112
0.39012,0.03567,0.22045
0.31789,0.48234,0.11345
0.28765,0.62434,0.13982
0.33721,0.19812,0.08734
0.37098,0.11567,0.27345
0.38678,0.59812,0.13267
0.33245,0.68567,0.12034
0.74934,0.81478,0.16145
0.47456,0.55078,0.20567
0.35934,0.09967,0.28978
0.73678,0.80456,0.17019
0.37456,0.04321,0.22789
0.74209,0.82345,0.13812
0.3789,0.24012,0.16123
0.38896,0.50678,0.13345
0.47923,0.03789,0.13021
0.49345,0.61567,0.16578
0.39123,0.44678,0.06789
0.37023,0.05234,0.14456
0.57045,0.09127,0.26134
0.38978,0.35245,0.12367
0.28976,0.62034,0.14012
0.39234,0.35893,0.11578
0.32011,0.68789,0.11923
0.35101,0.47415,0.13845
0.27891,0.65432,0.16789
0.46987,0.09456,0.21978
0.39876,0.44412,0.15123
0.72045,0.81567,0.15678
0.23589,0.71512,0.13811
0.29234,0.60789,0.15412
0.22834,0.72211,0.15367
0.39672,0.22834,0.15789
0.29245,0.62076,0.12511
0.29999,0.63423,0.17678
0.61234,0.09012,0.26145
0.37456,0.44987,0.01954
0.30834,0.62345,0.15211
0.51567,0.62543,0.16598
0.21012,0.72534,0.14789
0.46567,0.60123,0.19234
0.14076,0.70834,0.17456
0.27891,0.59234,0.13983
0.37678,0.11098,0.27934
0.46987,0.09312,0.21045
0.62012,0.06578,0.22234
0.62834,0.07012,0.23567
0.53389,0.67763,0.20146
0.47158,0.62567,0.16901
0.25478,0.70098,0.13384
0.4889,0.62345,0.18545
0.15567,0.70892,0.17934
0.73978,0.85123,0.15934
0.41098,0.02945,0.07629
0.33678,0.61112,0.15432
0.47012,0.26579,0.18943
0.48654,0.56678,0.19812
0.29001,0.64178,0.12489
0.48234,0.62012,0.18567
0.75412,0.84892,0.16945
0.58834,0.18976,0.23215
0.3389,0.68456,0.12678
0.45234,0.08867,0.12678
0.57039,0.10789,0.24834
0.42012,0.13545,0.07891
0.45567,0.05578,0.14233
0.38567,0.44098,0.15341
0.29576,0.68089,0.12567
0.60543,0.12123,0.26789
0.37789,0.46821,0.09578
0.50567,0.64012,0.20347
0.34891,0.18834,0.08067
0.24123,0.13012,0.18457
0.41123,0.13678,0.06978
0.41523,0.46034,0.08129
0.39012,0.57987,0.0889
0.3389,0.64099,0.12345
0.48789,0.06789,0.14234
0.71432,0.79867,0.15876
0.37111,0.27532,0.05234
0.42345,0.05123,0.07896
0.53245,0.62811,0.17745
0.27012,0.67456,0.10987
0.39012,0.50412,0.12978
0.73189,0.79012,0.14985
0.25589,0.6789,0.09218
0.60891,0.12234,0.27567
0.36789,0.44122,0.01234
0.29645,0.61829,0.15956
0.22501,0.73512,0.14876
0.48782,0.62534,0.16912
0.27234,0.67078,0.11289
0.23789,0.68376,0.11812
0.5989,0.11123,0.29045
0.50876,0.66145,0.19678
0.37531,0.41067,0.14567
0.37901,0.44789,0.15368
0.62012,0.05234,0.22789
0.43123,0.59234,0.18845
0.32789,0.61789,0.13567
0.75987,0.81745,0.19512
0.33678,0.1889,0.11345
0.42289,0.09134,0.11629
0.34845,0.61567,0.13678
0.52534,0.64012,0.17647
0.30427,0.61012,0.16745
0.39812,0.22889,0.15367
0.76234,0.84789,0.18011
0.58876,0.08456,0.25345
0.39201,0.59021,0.22467
0.61545,0.08867,0.28012
0.24067,0.73542,0.15238
0.51034,0.62276,0.15999
0.49412,0.61567,0.18234
0.26543,0.66178,0.13679
0.39567,0.15012,0.30567
0.58561,0.08213,0.25834
0.63334,0.06678,0.22345
0.39456,0.36078,0.12534
0.52001,0.63234,0.17056
0.37745,0.12456,0.3189
0.62234,0.11012,0.28876
0.79678,0.82234,0.16912
0.47578,0.0889,0.21623
0.61829,0.14489,0.24834
0.75567,0.84578,0.16834
0.29999,0.58678,0.17345
0.62101,0.14789,0.24931
0.53045,0.62701,0.16678
0.4842,0.60678,0.16534
0.52567,0.65891,0.18567
0.34123,0.65432,0.14678
0.47012,0.09234,0.21999
0.57634,0.10321,0.25678
0.37218,0.37189,0.12478
0.39234,0.35891,0.12189
0.41234,0.17987,0.20567
0.27543,0.62412,0.15578
0.16234,0.71012,0.18245
0.59723,0.14087,0.23656
0.28434,0.65278,0.14655
0.62543,0.11346,0.27456
0.39178,0.58967,0.22089
0.47956,0.60999,0.16412
0.31567,0.63543,0.12678
0.66123,0.14876,0.27534
0.31076,0.18089,0.20012
0.40891,0.61023,0.24054
0.73945,0.80012,0.17356
0.46012,0.57098,0.19034
0.32845,0.65076,0.14321
0.518,0.6483,0.1869
0.25056,0.73012,0.15567
0.37834,0.01876,0.25301
0.3789,0.48934,0.21475
0.39012,0.23567,0.15834
0.26987,0.66987,0.11122
0.49678,0.63845,0.17356
0.48512,0.64789,0.18011
0.47567,0.61789,0.15512
0.34012,0.47067,0.11239
0.47012,0.62234,0.16556
0.22678,0.72434,0.15076
0.34056,0.62012,0.16089
0.39567,0.58045,0.13892
0.47189,0.09278,0.21912
0.34567,0.62598,0.15834
0.44023,0.06987,0.16812
0.72891,0.81234,0.18234
0.38894,0.58912,0.21987
0.48512,0.60834,0.16325
0.29652,0.61598,0.15045
0.59012,0.15234,0.23891
0.49273,0.63456,0.17892
0.34,0.4689,0.02212
0.38045,0.49076,0.21789
0.38214,0.46789,0.05432
0.31567,0.59876,0.14823
0.31145,0.18456,0.20567
0.40678,0.17845,0.19789
0.46789,0.08876,0.22012
0.39256,0.30123,0.04098
0.39976,0.22101,0.15478
0.33814,0.59878,0.12234
0.42245,0.03589,0.08412
0.73891,0.80789,0.16412
0.39723,0.23198,0.15578
0.51234,0.64567,0.17589
0.38845,0.16078,0.18256
0.61423,0.13956,0.24931
0.37123,0.22034,0.13042
0.39567,0.36678,0.12123
0.49789,0.60978,0.17345
0.29567,0.69012,0.14567
0.51745,0.6485,0.1871
0.36789,0.42178,0.1489
0.32267,0.66845,0.11689
0.39178,0.59999,0.13012
0.62045,0.13412,0.25256
0.47568,0.09089,0.21823
0.59012,0.18801,0.23478
0.37599,0.48578,0.10532
0.48567,0.6389,0.18892
0.37201,0.11512,0.27456
0.62234,0.13689,0.24678
0.73015,0.81067,0.17523
0.29123,0.68345,0.12912
0.46012,0.07234,0.11589
0.25012,0.73045,0.11678
0.24089,0.66578,0.07894
0.3745,0.37234,0.12634
0.32045,0.19012,0.20567
0.51012,0.63578,0.18234
0.75012,0.81456,0.17959
0.38456,0.49532,0.22945
0.73012,0.81098,0.17891
0.59178,0.07789,0.26512
0.21867,0.73456,0.14678
0.39834,0.61012,0.22567
0.49023,0.62901,0.16045
0.23567,0.71589,0.11923
0.36845,0.02967,0.21456
0.36567,0.46256,0.08523
0.67543,0.83012,0.14876
0.25567,0.65089,0.07219
0.47634,0.62312,0.16789
0.72412,0.80789,0.15678
0.32845,0.17238,0.06671
0.48512,0.63567,0.19012
0.15567,0.92013,0.16045
0.38987,0.23012,0.15534
0.37421,0.45432,0.08861
0.31678,0.61989,0.13856
0.73045,0.81934,0.16678
0.63001,0.07321,0.24512
0.62023,0.15567,0.25789
0.41234,0.50128,0.13456
0.74089,0.82045,0.15467
0.4321,0.05012,0.07268
0.41089,0.13656,0.06678
0.36045,0.44813,0.14267
0.39312,0.14412,0.30367
0.39678,0.23012,0.15211
0.39787,0.52345,0.19567
0.48156,0.56874,0.19985
0.48721,0.13456,0.24567
0.47178,0.63456,0.16812
0.51567,0.63945,0.18876
0.42034,0.64078,0.17598
0.59013,0.08987,0.25891
0.39067,0.37012,0.12345
0.37123,0.01678,0.23412
0.75012,0.83567,0.15789
0.24234,0.73867,0.15087
0.22612,0.72789,0.14489
0.31567,0.18678,0.2089
0.76678,0.86834,0.15234
0.31145,0.65999,0.14189
0.61456,0.14432,0.25578
0.61234,0.11856,0.27289
0.39045,0.58671,0.14167
0.47045,0.08678,0.21789
0.39456,0.24012,0.15412
0.34056,0.60811,0.15145
0.39999,0.22456,0.15501
0.58345,0.08045,0.25987
0.4789,0.09123,0.22034
0.61023,0.11012,0.26045
0.49576,0.65432,0.20745
0.47212,0.09045,0.21867
0.61281,0.19238,0.21114
0.38002,0.08512,0.26245
0.25789,0.66123,0.07456
0.28045,0.66089,0.09478
0.7789,0.84001,0.16622
0.39567,0.57234,0.08789
0.72234,0.79045,0.14912
0.62567,0.14111,0.2478
0.68876,0.81367,0.14423
0.61234,0.10567,0.27534
0.28678,0.67123,0.14056
0.49012,0.10012,0.20789
0.37432,0.46123,0.08211
0.38765,0.29512,0.19987
0.39245,0.00456,0.20834
0.49123,0.64567,0.17834
0.38923,0.46789,0.02689
0.30854,0.67345,0.13678
0.31245,0.69012,0.18539
0.36674,0.4779,0.09788
0.15789,0.69045,0.17456
0.31123,0.18234,0.20234
0.69012,0.81012,0.14235
0.34876,0.21987,0.12389
0.61234,0.21789,0.36543
0.72234,0.82678,0.18123
0.63421,0.09234,0.23891
0.72512,0.81789,0.14996
0.34089,0.46934,0.01945
0.38456,0.13567,0.42923
0.4789,0.60345,0.20134
0.25874,0.67934,0.12512
0.49378,0.57289,0.20789
0.31789,0.67234,0.15678
0.76543,0.82567,0.14892
0.37745,0.26789,0.05123
0.73845,0.81412,0.16234
0.46412,0.05734,0.19583
0.49743,0.62568,0.19145
0.44859,0.04587,0.14012
0.23891,0.74213,0.15089
0.38805,0.36034,0.1149
0.31456,0.68098,0.11745
0.39567,0.12045,0.07231
0.39512,0.61578,0.23987
0.41998,0.57845,0.25512
0.32789,0.61567,0.15501
0.24432,0.72678,0.1189
0.34567,0.46212,0.09654
0.59012,0.08678,0.22567
0.57634,0.10678,0.24611
0.61789,0.15023,0.23987
0.39112,0.59134,0.22123
0.41412,0.13834,0.07245
0.33178,0.61489,0.15967
0.34267,0.63512,0.15478
0.58911,0.09212,0.25567
0.41234,0.13845,0.06829
0.31001,0.48645,0.12089
0.47567,0.05823,0.11345
0.24567,0.68012,0.11678
0.61012,0.19834,0.21567
0.79234,0.85012,0.15023
0.29045,0.67023,0.16278
0.35234,0.22012,0.12189
0.43211,0.07234,0.19845
0.42123,0.08976,0.11367
0.38567,0.47123,0.14928
0.29112,0.64234,0.12456
0.62345,0.13589,0.25301
0.34592,0.46384,0.01956
0.49567,0.62098,0.1789
0.59234,0.13678,0.22634
0.41089,0.18345,0.19891
0.39987,0.59567,0.18024
0.34678,0.64012,0.17923
0.33567,0.17389,0.06134
0.62045,0.13812,0.24234
0.37219,0.13258,0.31467
0.41478,0.13901,0.07012
0.38678,0.29512,0.04689
0.36921,0.45123,0.01589
0.50123,0.62891,0.16879
0.37567,0.48021,0.07592
0.73089,0.81078,0.16498
0.16123,0.69312,0.17345
0.69678,0.81512,0.14034
0.59999,0.07345,0.23289
0.51567,0.66123,0.21178
0.48789,0.62045,0.18872
0.43456,0.03567,0.07489
0.48765,0.61756,0.15589
0.22534,0.73012,0.14729
0.31234,0.17999,0.20217
0.31988,0.44852,0.15911
0.31578,0.40012,0.18012
0.72999,0.81889,0.17912
0.61789,0.10987,0.26218
0.33812,0.64822,0.14345
0.59034,0.18056,0.21523
0.28045,0.6789,0.13312
0.25478,0.62112,0.14635
0.35967,0.22176,0.13123
0.61389,0.14923,0.25412
0.27234,0.67512,0.11364
0.32012,0.61234,0.13789
0.39654,0.22345,0.14987
0.50178,0.6899,0.21512
0.58234,0.09743,0.25067
0.75012,0.85567,0.16234
0.44023,0.06578,0.12456
0.62378,0.04567,0.22078
0.71987,0.82789,0.17689
0.47567,0.08912,0.21501
0.36678,0.09756,0.27543
0.48012,0.09512,0.20987
0.33967,0.67989,0.12345
0.62578,0.13012,0.26012
0.41789,0.59067,0.15483
0.78812,0.83645,0.17456
0.37745,0.02123,0.25089
0.77123,0.83874,0.16043
0.26543,0.67812,0.12189
0.77456,0.83829,0.15012
0.29534,0.55012,0.12987
0.30234,0.18765,0.19987
0.3189,0.18567,0.20612
0.27234,0.63876,0.08612
0.47987,0.63567,0.19698
0.48632,0.64218,0.17745
0.49876,0.63578,0.17689
0.26147,0.53218,0.16849
0.15567,0.76512,0.13934
0.49521,0.64078,0.17689
0.61284,0.11789,0.26543
0.48012,0.61789,0.17134
0.35867,0.09589,0.28891
0.54023,0.67012,0.21157
0.54012,0.15789,0.21567
0.31589,0.19234,0.11456
0.49856,0.60954,0.16987
0.62145,0.14678,0.25067
0.61901,0.15345,0.25367
0.58321,0.07089,0.27456
0.58134,0.10811,0.25151
0.36678,0.54234,0.17589
0.34076,0.18567,0.07267
0.30789,0.66456,0.18345
0.61288,0.19203,0.21198
0.32534,0.17456,0.07891
0.42678,0.05123,0.18891
0.76012,0.84501,0.17891
0.22567,0.74012,0.15023
0.38567,0.01589,0.07234
0.14678,0.71123,0.17532
0.33567,0.59789,0.1249
0.27456,0.65345,0.15987
0.41234,0.61567,0.23789
0.38678,0.44211,0.07856
0.47245,0.09331,0.22567
0.26789,0.66678,0.09127
0.72234,0.80321,0.16134
0.35219,0.65043,0.15789
0.72134,0.80123,0.15891
0.29034,0.70345,0.11561
0.62534,0.14567,0.25789
0.3189,0.17678,0.20012
0.43121,0.06024,0.12897
0.37654,0.45567,0.09256
0.22056,0.74892,0.14935
0.39789,0.22987,0.16123
0.43234,0.07012,0.12023
0.57489,0.11456,0.26034
0.71056,0.80891,0.14289
0.47567,0.62678,0.16787
0.47289,0.63712,0.16829
0.34321,0.64156,0.13478
0.42689,0.05879,0.20345
0.60034,0.13892,0.21987
0.28345,0.63999,0.09312
0.39521,0.16543,0.19276
0.75145,0.83012,0.17678
0.40345,0.05234,0.19892
0.30234,0.67412,0.14239
0.30876,0.17987,0.19857
0.37045,0.48012,0.02167
0.72678,0.81892,0.15247
0.35012,0.46023,0.02543
0.74701,0.82345,0.15678
0.51234,0.42367,0.15829
0.39101,0.01876,0.20345
0.38845,0.59067,0.23087
0.47001,0.61845,0.21098
0.37723,0.36645,0.12912
0.49767,0.64212,0.17056
0.22012,0.68067,0.15534
0.59234,0.11234,0.28467
0.38601,0.36456,0.11345
0.42567,0.09456,0.11923
0.40254,0.60511,0.23845
0.41875,0.58312,0.24589
0.49012,0.64025,0.17589
0.72034,0.80245,0.15478
0.64012,0.19987,0.20245
0.25234,0.68891,0.11234
0.28045,0.66987,0.13456
0.73326,0.81988,0.16412
0.48976,0.61123,0.16433
0.72456,0.81234,0.16478
0.66432,0.14234,0.27012
0.31234,0.68012,0.11789
0.37645,0.45786,0.08912
0.27654,0.68876,0.13901
0.73201,0.85345,0.14829
0.66012,0.75012,0.11934
0.49278,0.6489,0.16478
0.40567,0.22945,0.15367
0.61234,0.11734,0.26593
0.50567,0.61234,0.16578
0.29241,0.65987,0.10987
0.29876,0.65012,0.07234
0.67012,0.19501,0.2772
0.22045,0.74012,0.14978
0.30012,0.61234,0.14789
0.39451,0.01134,0.21532
0.29634,0.68123,0.12145
0.23245,0.72834,0.14267
0.64523,0.07034,0.23567
0.36219,0.44123,0.02789
0.42234,0.19245,0.20789
0.32912,0.19167,0.11688
0.29234,0.63987,0.12812
0.34012,0.48089,0.12578
0.65512,0.20234,0.26567
0.4389,0.05823,0.12234
0.75432,0.82678,0.17324
0.30901,0.18456,0.20567
0.27456,0.64256,0.08923
0.39123,0.48876,0.22234
0.39021,0.44219,0.07289
0.47412,0.62045,0.16987
0.41512,0.13678,0.07543
0.45012,0.73567,0.17465
0.37012,0.29012,0.07234
0.48234,0.5589,0.19123
0.55234,0.09876,0.21349
0.6132,0.193,0.21182
0.73345,0.81678,0.18112
0.4589,0.07789,0.12045
0.61567,0.80012,0.18923
0.42645,0.58012,0.24734
0.47345,0.6289,0.16712
0.29078,0.65212,0.14412
0.51123,0.16234,0.23245
0.69012,0.81089,0.14678
0.61045,0.19456,0.20789
0.49567,0.53789,0.20678
0.49012,0.62345,0.17912
0.37456,0.48211,0.22145
0.42567,0.08867,0.11765
0.61278,0.19258,0.21138
0.42678,0.50123,0.12489
0.36543,0.45012,0.07599
0.58912,0.07899,0.26112
0.32145,0.1789,0.11123
0.76012,0.85012,0.15891
0.24999,0.68512,0.15698
0.51234,0.19215,0.21987
0.73125,0.81567,0.16234
0.26987,0.64678,0.09234
0.40567,0.04321,0.09034
0.61345,0.15999,0.24789
0.53248,0.67891,0.19824
0.35012,0.47012,0.02023
0.36741,0.10932,0.28456
0.48367,0.57412,0.19699
0.41356,0.18789,0.20034
0.35045,0.18567,0.08067
0.31245,0.66278,0.1859
0.15999,0.71234,0.18567
0.36245,0.46098,0.12876
0.41234,0.53067,0.28045
0.63512,0.07589,0.23045
0.46834,0.54978,0.17901
0.28976,0.67289,0.15967
0.26812,0.68098,0.13567
0.51567,0.65678,0.19345
0.26478,0.6789,0.11567
0.26478,0.68012,0.12534
0.31876,0.68543,0.12678
0.73678,0.81567,0.16423
0.27345,0.64876,0.16234
0.39234,0.00983,0.20145
0.47722,0.61456,0.15211
0.61234,0.13456,0.25123
0.32001,0.44234,0.15981
0.37456,0.27834,0.05456
0.38815,0.36045,0.11491
0.61987,0.05712,0.23045
0.74067,0.81891,0.16101
0.59234,0.10045,0.27123
0.36789,0.60876,0.13901
0.4789,0.63345,0.16658
0.40456,0.17345,0.20067
0.40567,0.05234,0.12123
0.29567,0.62013,0.15234
0.42789,0.06845,0.13678
0.36789,0.43218,0.19567
0.42989,0.03389,0.07056
0.36678,0.28234,0.06123
0.60567,0.06789,0.27213
0.52034,0.62891,0.17435
0.37694,0.36839,0.11937
0.39234,0.29678,0.04256
0.6289,0.09456,0.23745
0.72278,0.82501,0.16234
0.52634,0.05432,0.17891
0.48012,0.62567,0.17089
0.3789,0.45234,0.06321
0.58012,0.10876,0.25391
0.36867,0.10298,0.27834
0.21923,0.73312,0.14889
0.31123,0.18067,0.21134
0.43456,0.04667,0.07512
0.36412,0.17891,0.09012
0.60567,0.12512,0.27001
0.63845,0.07219,0.22891
0.49012,0.61456,0.15867
0.37664,0.36799,0.11907
0.67012,0.13789,0.25567
0.49687,0.65512,0.18029
0.3661,0.48745,0.04134
0.57891,0.18534,0.23345
0.41789,0.57223,0.1789
0.29234,0.63456,0.10112
0.48012,0.61245,0.16579
0.27012,0.65234,0.08456
0.38567,0.44434,0.07123
0.51012,0.64045,0.17032
0.58367,0.11045,0.25312
0.60123,0.11876,0.27532
0.51234,0.62891,0.17456
0.46729,0.61234,0.21548
0.66034,0.19012,0.25891
0.48999,0.62789,0.18745
0.41012,0.05012,0.12034
0.72001,0.82034,0.15012
0.26567,0.58876,0.13012
0.35891,0.40123,0.14829
0.42745,0.05945,0.19712
0.46034,0.08912,0.20789
0.47521,0.59987,0.16823
0.32589,0.68876,0.11498
0.75489,0.82567,0.17512
